confounder,confoundedParent,confoundedChild,BootscoreConfounderP,BootscoreConfounderC,BootscoreConfounded,overalScore,method,sourceLevel,deconfoundedWith
g__shikimate_kinase,s__faecalibacterium_prausnitzii,s__eubacterium_ventriosum,0.2,0.6,0.2,0.024,PyCausal_,T,TG
